Tweet Id,Event,ON,NOT
1.42892E+18,"#CaldorFire Update to Evacuation Warnings. 

Unified Command: @CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff ",1,0
1.42892E+18,"#CacheFire off Dam Rd and Wilkinson Ave in Lake County is 83 acres and 45% contained. Unified Command: @LakeCountyFire &amp; @CALFIRELNU

 ",1,0
1.42891E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 75,845 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff 

 ",1,0
1.42891E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County remains 115,996 acres and 52% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU

 ",1,0
1.42891E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 705,000 acres and 35% contained. 

Unified Command:  @CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService

 ",1,0
1.42891E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 142,066 acres and 16% contained. Change in acreage due to better mapping. Unified Command: @CALFIRESHU and @ShastaTrinityNF

 ",1,0
1.42881E+18,#DixieFire - West Zone Briefing &amp; Virtual Community Meeting - August 20th at 7:00PM. @CALFIRELMU,1,0
1.42875E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 142,250 acres and 10% contained. Unified Command: 
@CALFIRESHU and @ShastaTrinityNF 

 ",1,0
1.42875E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 115,996 acres and 52% contained. Unified Command: @ShastaTrinityNF
 &amp; @CALFIRETGU
 ",1,0
1.42875E+18,"Today, over 12,400 firefighters remain on the frontlines of 14 active large wildfires that have burned over 1.4 million acres. Get the latest on these incidents at:  ",1,0
1.42873E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 700,630 acres and 35% contained. 

Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService
 
 ",1,0
1.42873E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 73,415 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff

 ",1,0
1.42872E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and 99% contained. 
@CALFIRENEU

 ",1,0
1.42856E+18,"#CacheFire off Dam Rd and Wilkinson Ave in Lake County is 75 acres and 40% contained. Change in acreage due to better mapping. Unified Command: @LakeCountyFire &amp; @CALFIRELNU

 ",1,0
1.42855E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 136,379 acres and 10% contained. Unified Command: 
@CALFIRESHU and @ShastaTrinityNF
 
 ",1,0
1.42855E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 184 acres and 99% contained. 
@CALFIRENEU

 ",1,0
1.42855E+18,"#BellFire off Bell Springs Road and Foster Creek Road, East of Leggett in Mendocino County is 50 acres and 100% contained. 
@CALFIRE_MEU

 ",1,0
1.42855E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 68,630 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff

 ",1,0
1.42854E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 699,666 acres and 35% contained. 

Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService 

 ",1,0
1.42854E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 113,328 acres and 51% contained. Unified Command: 
@ShastaTrinityNF &amp; @CALFIRETGU
 
 ",1,0
1.42844E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 3,223 acres. 
Lead Agency: @kerncountyfire &amp;  @sequoiaforest 

 ",1,0
1.42837E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 678,369 acres and 35% contained. 

Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService ",1,0
1.42837E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and 95% contained. 
@CALFIRENEU
 
 ",1,0
1.42836E+18,"#BellFire off Bell Springs Road and Foster Creek Road, East of Leggett in Mendocino County is 50 acres and 95% contained. @CALFIRE_MEU

 ",1,0
1.42836E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 65,474 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff
 
 ",1,0
1.42822E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 111,016 acres and 51% contained. Unified Command: @ShastaTrinityNF &amp; 
@CALFIRETGU 

 ",1,0
1.42822E+18,"#CacheFire off Dam Rd and Wilkinson Ave in Lake County is 80 acres and 20% contained. Unified Command: @LakeCountyFire &amp; @CALFIRELNU  

For more information:  ",1,0
1.42821E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 62,586 acres. Unified Command: 
@CALFIREAEU,  @EldoradoNF, @ElDoradoSheriff 

 ",1,0
1.42821E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 128,613 acres and 10% contained. Unified Command: @CALFIRESHU and @ShastaTrinityNF 

 ",1,0
1.4282E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 662,647 acres and 35% contained. 

Unified Command: @CALFIRE_ButteCo, @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService 

 ",1,0
1.42818E+18,"#FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 900 acres. Lead Agency: @kerncountyfire &amp; @sequoiaforest 

 ",1,0
1.42818E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 184 acres and is 95% contained. @CALFIRENEU 

 ",1,0
1.42818E+18,"#BellFire off Bell Springs Road and Foster Creek Road, east of Leggett in Mendocino County remains 50 acres and 95% contained. @CALFIRE_MEU 

 ",1,0
1.42818E+18,"@kerncountyfire Per Kern County Fire: @kerncountyfire 1h
Incident Alert #FrenchFire east of Lake Isabella. Currently 50 acres and growing.",1,0
1.42818E+18,"New Incident: #FrenchFire near Sawmill Rd and NF-25S02, west of Lake Isabella in Kern County is 50 acres. Lead Agency: @kerncountyfire &amp; @sequoiaforest 

For More Information:  ",1,0
1.42815E+18,#DixieFire - Lassen County Evacuation Status for Westwood residents. Effective Immediately. @CALFIRELMU,1,0
1.42804E+18,"CAL FIRE Incident Management Team 5 (IMT) has been activated to the #MonumentFire and IMT 6 has been activated to the #CaldorFire. IMTs are made up of trained personnel that are brought in to assist with the strategy, logistics, and management of largescale, expanding incidents. ",1,0
1.42804E+18,"#BellFire off Bell Springs Road and Foster Creek Road, east of Leggett in Mendocino County is 50 acres and 95% contained. 
@CALFIRE_MEU
  ",1,0
1.42803E+18,"Today, over 10,300 firefighters remain on the frontlines of 12 active large wildfires that have burned over 1.3 million acres. Get the latest on these incidents at:  ",1,0
1.42802E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 107,102 acres and 51% contained. Unified Command: @ShastaTrinityNF
 &amp; @CALFIRETGU

 ",1,0
1.42802E+18,"#MonumentFire off Del Loma, CA near Monument Peak in Trinity county is 128,613 acres and 10% contained. Unified Command: @CALFIRESHU and @ShastaTrinityNF 
 ",1,0
1.42801E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 53,772 acres. Unified Command: 
@CALFIREAEU, @EldoradoNF, @ElDoradoSheriff 

 ",1,0
1.42801E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and is 90% contained. @CALFIRENEU 

 ",1,0
1.42801E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 635,728 acres and 33% contained. Unified Command: 
@CALFIRE_ButteCo,  @CALFIRETGU,  @CALFIRELMU, 
@LassenNF and @NatlParkService 

 ",1,0
1.428E+18,"#BellFire off Bell Springs Road and Foster Creek Road, 5 miles east of Leggett in Mendocino County remains 50 acres and 80% contained. @CALFIRE_MEU 

 ",1,0
1.42784E+18,"#McFarlandFire off McFarland Ridge and Baker Flat, west of Platina in Shasta County is 98,407 acres and 51% contained. Unified Command: @ShastaTrinityNF &amp; @CALFIRETGU 

 ",1,0
1.42782E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and is 90% contained. @CALFIRENEU 

 ",1,0
1.42782E+18,"#BellFire off Bell Springs Road and Foster Creek Road, 5 miles east of Leggett in Mendocino County is 50 acres and 80% contained. @CALFIRE_MEU 

 ",1,0
1.42782E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 626,751 acres and 31% contained. Unified Command: @CALFIRE_ButteCo,  @CALFIRETGU, @CALFIRELMU, 
@LassenNF and  @NatlParkService 
 
 ",1,0
1.42777E+18,"With increased fire activity leading to evacuations and road closures, it is important you and your family are prepared. Watch the video and visit  to learn how you can be #EvacuationReady ",1,0
1.42771E+18,#DixieFire - Lassen County Evacuation Warning - West Zone. Effective Immediately. @CALFIRELMU,1,0
1.4277E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 184 acres and is 90% contained. 
@CALFIRENEU
 ",1,0
1.42769E+18,"#RedFlagWarning in effect for Northern California from Tuesday Evening till 8pm Wednesday due to gusty winds and low humidity. This is #CriticalFireWeather so use caution outdoors.

More tips:  ",1,0
1.42768E+18,"Today, over 10,000 firefighters remain on the frontlines of 11 active large wildfires that have burned over 1.1 million acres. Get the latest on these incidents at:  ",1,0
1.42765E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 6500 acres. Reduction in acreage due to better mapping. Unified Command: 
@CALFIREAEU, @EldoradoNF, @ElDoradoSheriff 

 ",1,0
1.42765E+18,"#BellFire off Bell Springs Road and Foster Creek Road, 5 miles east of Leggett in Mendocino County is 50 acres and 65% contained. @CALFIRE_MEU 

 ",1,0
1.42765E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 604,511 acres and 31% contained. Unified Command: 
@CALFIRE_ButteCo,  @CALFIRETGU, @CALFIRELMU, 
@LassenNF and  @NatlParkService 

 ",1,0
1.42749E+18,#CaldorFire | CALDOR INCIDENT NEWS RELEASE,1,0
1.42749E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 2261 acres. Reduction in acreage due to better mapping. Unified Command: @CALFIREAEU and @EldoradoNF
 

 ",1,0
1.42748E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 578,897 acres and 31% contained. Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, 
@LassenNF and @NatlParkService

  ",1,0
1.42747E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and is 80% contained. @CALFIRENEU

  ",1,0
1.42746E+18,"#CaldorFire near Little Mountain, south of Pollock Pines in El Dorado County is 3000 acres. Unified Command: @CALFIREAEU and @EldoradoNF 


 ",1,0
1.42742E+18,Get the latest on the #wildfires burning in California and what to expect in the next few days!,1,0
1.4273E+18,"Today, over 10,700 firefighters remain on the frontlines of 10 active large wildfires that have burned more than 1 million acres. Get the latest on these incidents at:  ",1,0
1.42728E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 569,707 acres and 31% contained. Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, 
@LassenNF and @NatlParkService

  ",1,0
1.42713E+18,"#CoyoteFire off State Highway 29 and Spruce Grove Road, Hidden Valley Lake in Lake County is 127 acres and 100% contained. @CALFIRELNU

 ",1,0
1.4271E+18,"#BellFire off Bell Springs Road and Foster Creek Road, 5 miles east of Leggett in Mendocino County is 50 acres and 65% contained. @CALFIRE_MEU

 ",1,0
1.4271E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 570,211 acres and 31% contained. Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, 
@LassenNF and @NatlParkService
 
 ",1,0
1.42709E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and is 70% contained. @CALFIRENEU
 
 ",1,0
1.42704E+18,"#RedFlagWarning in effect for Northern California from Sunday afternoon till Tuesday evening due to gusty winds and low humidity. This is #CriticalFireWeather so use caution outdoors. More tips: 
 ",1,0
1.42694E+18,"Even on a Sunday, over 10,500 firefighters remain on the frontlines of 10 active large wildfires. Get the latest on these incidents at:  ",1,0
1.42692E+18,"#BellFire off Bell Springs Road and Foster Creek Road, 5 miles east of Leggett in Mendocino County is 50 acres and 50% contained. @CALFIRE_MEU

 ",1,0
1.42692E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 554,816 acres and 31% contained. Unified Command: 
@CALFIRE_ButteCo, @CALFIRETGU, 
@CALFIRELMU, @LassenNF and @NatlParkService
 
 ",1,0
1.42674E+18,"#CoyoteFire off State Highway 29 and Spruce Grove Road, Hidden Valley Lake in Lake County is 127 acres and 95% contained. @CALFIRELNU

 ",1,0
1.42673E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 552,589 acres and 31% contained. Unified Command: @CALFIRE_ButteCo,  @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService 

 ",1,0
1.42673E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and is 60% contained. @CALFIRENEU 

 ",1,0
1.4267E+18,"#BellFire off Bell Springs Road and Foster Creek Road, 5 miles east of Leggett in Mendocino County is 50 acres. Forward spread stopped. @CALFIRE_MEU

 ",1,0
1.42669E+18,#BellFire Evacuation Order,1,0
1.42668E+18,"#DixieFire - Informational briefing and community meeting for the Dixie Fire West Zone. 

Unified Command: @CALFIRE_ButteCo,  @CALFIRETGU,  @CALFIRELMU, @LassenNF and @NatlParkService ",1,0
1.42667E+18,"New Incident: #BellFire off Bell Springs Road and Foster Creek Road, 5 miles east of Leggett in Mendocino County is 15 acres. @CALFIRE_MEU 

 ",1,0
1.42656E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 540,581 acres and 31% contained. Unified Command: @CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, @LassenNF and @NatlParkService

 ",1,0
1.42639E+18,"#MiddleFire off of Middle Two Rock Road and Succetti Road, West of Petaluma in Sonoma County is 22 acres and 100% contained. @CALFIRELNU

 ",1,0
1.42639E+18,"#CoyoteFire off State Highway 29 and Spruce Grove Road, Hidden Valley Lake in Lake County is 100 acres and 45% contained. @CALFIRELNU

 ",1,0
1.42639E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and is 50% contained. @CALFIRENEU
  
  ",1,0
1.42638E+18,"#DixieFire above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 537,776 acres and 31% contained. Unified Command: @CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, @LassenNF and @NatlParkService

 ",1,0
1.42638E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2619 acres and 100% contained. 
@CALFIRENEU

 ",1,0
1.42635E+18,"New Incident: #CoyoteFire off State Highway 29 and Spruce Grove Road, Hidden Valley Lake in Lake County is 15 acres. @CALFIRELNU

 ",1,0
1.4263E+18,"#DixieFire - Informational briefing and community meeting for the Dixie Fire West Zone. 

Unified Command: @CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, @LassenNF and @NatlParkService ",1,0
1.42628E+18,"New Incident: #MiddleFire off of Middle Two Rock Road and Succetti Road, West of Petaluma in Sonoma County is 20 acres. @CALFIRELNU

 ",1,0
1.42624E+18,"More than 10,180 personnel continue to fight 11 major wildfires/complexes in California.  #WildfirePrevention is equally as important as #FirePreparedness. The best wildfire, is one that never starts. #OneLessSpark  #ReadySetGo  ",1,0
1.42624E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte, Plumas, Lassen, and Tehama Counties is 517,945 acres and 31% contained. Unified Command: @CALFIRE_ButteCo, @CALFIRETGU, @CALFIRELMU, @LassenNF and @NatlParkService

 ",1,0
1.42619E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county remains 184 acres and is 40% contained. @CALFIRENEU  
  ",1,0
1.42602E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 515,756 acres and 31% contained. Unified Command: @CALFIRE_ButteCo, 
@LassenNF and @NatlParkService
 
 ",1,0
1.426E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2619 acres and 95% contained. 
@CALFIRENEU

 ",1,0
1.426E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 184 acres and 25% contained. Change in acreage due to better mapping. @CALFIRENEU

  ",1,0
1.42597E+18,#RedFlagWarning in effect for Northern California for Friday afternoon until late Friday evening due to potential dry lightning. This is #CriticalFireWeather so use caution outdoors. More tips:,1,0
1.42594E+18,CAL FIRE’s Forest Health program is pleased to announce $160 million has been awarded for landscape-scale land management projects intended to restore and maintain healthy forests throughout CA while enhancing carbon storage. #CALFIRE_ForestHealth #CAClimateInvestments,1,0
1.42593E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 209 acres and 15% contained. Change in acreage due to better mapping.
@CALFIRENEU
  ",1,0
1.42586E+18,"More than 9,800 personnel continue to fight 11 major wildfires/complexes in California.  We all have a responsibility to prevent wildfires through proper maintenance and use of campfires, vehicles, outdoor equipment and more. #OneLessSpark #WildfirePrevention ",1,0
1.42583E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 510,227 acres and 30% contained. Unified Command: 
@CALFIRE_ButteCo, @LassenNF and @NatlParkService 

 ",1,0
1.42566E+18,"#GlenFire off Willow Glen Rd and Meadow Ln, northwest of Dobbins in Yuba county is 275 acres and 10% contained. @CALFIRENEU 

 ",1,0
1.42566E+18,"#GlenFire off Willow Glen Rd and Meadow Ln , northwest of Dobbins in Yuba county is 275 acres. 
@CALFIRENEU 

 ",1,0
1.42566E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 505,413 acres and 30% contained. Unified Command: @CALFIRE_ButteCo, @LassenNF and @NatlParkService 

 ",1,0
1.42565E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2619 acres and 90% contained. 
@CALFIRENEU

 ",1,0
1.42563E+18,"#GlenFire off Willow Glen Rd and Meadow Ln , northwest of Dobbins in Yuba county is 200 acres. 
@CALFIRENEU 

 ",1,0
1.4256E+18,"New Incident: #GlenFire off Willow Glen Rd and Meadow Ln , northwest of Dobbins in Yuba county is 75 acres. @CALFIRENEU 

 ",1,0
1.42549E+18,"More than 9,700 personnel continue to fight 11 major wildfires/complexes in California.  We all have a responsibility to prevent wildfires through proper maintenance and use of campfires, vehicles, outdoor equipment and more. #OneLessSpark #WildfirePrevention ",1,0
1.42547E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 501,008 acres and 30% contained. Unified Command: 
@CALFIRE_ButteCo, @LassenNF and  @NatlParkService 

 ",1,0
1.4253E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 60 acres and 100% contained. 
@CALFIRESHU

 ",1,0
1.4253E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2619 acres and 85% contained. 
@CALFIRENEU

 ",1,0
1.42528E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 490,205 acres and 27% contained. Unified Command: @CALFIRE_ButteCo, @LassenNF and @NatlParkService

 ",1,0
1.42528E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 20 acres and 85% contained. 
@CALFIRESHU

 ",1,0
1.42516E+18,"More than 9,600 personnel continue to fight 11 major wildfires/complexes in California.  We all have a responsibility to prevent wildfires through

proper maintenance and use of campfires, vehicles, outdoor equipment and more. #OneLessSpark #WildfirePrevention ",1,0
1.42511E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 487,764 acres and 25% contained. Unified Command: @CALFIRE_ButteCo, @LassenNF and @NatlParkService

 ",1,0
1.4251E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2619 acres and 78% contained. 
@CALFIRENEU
 
 ",1,0
1.4251E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 20 acres and 80% contained. 
@CALFIRESHU

 ",1,0
1.42494E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 482,047 acres and 22% contained. Change in acreage due to better mapping Unified Command: @CALFIRE_ButteCo, @LassenNF and @NatlParkService

 ",1,0
1.42494E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 20 acres and 70% contained. 
@CALFIRESHU

 ",1,0
1.42491E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County remains 2619 acres and 68% contained. 
@CALFIRENEU 

 ",1,0
1.42488E+18,Get the latest on the #wildfires burning in California and what to expect in the next few days!,1,0
1.42486E+18,"Today, 9,542 firefighters continue to fight 11 major wildfires/complexes in California. Do your part ensure you are prepared for a wildfire by visiting  ",1,0
1.42476E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 489,287 acres and 21% contained. Unified Command: @CALFIRE_ButteCo, 
@LassenNF and @NatlParkService

 ",1,0
1.42473E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2619 acres and 68% contained. 
@CALFIRENEU

 ",1,0
1.42473E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County remains 60 acres and 85% contained. 
@CALFIRESHU

 ",1,0
1.42473E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 20 acres and 60% contained. 
@CALFIRESHU

 ",1,0
1.42456E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 489,287 acres and 21% contained. Unified Command: 
@CALFIRE_ButteCo, @LassenNF and @NatlParkService

 ",1,0
1.42456E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2619 acres and 65% contained. 
@CALFIRENEU

 ",1,0
1.42455E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 60 acres and 85% contained. 
@CALFIRESHU

 ",1,0
1.42455E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 20 acres and 50% contained. 
@CALFIRESHU

 ",1,0
1.42441E+18,"The #DixieFire is now the 2nd largest fire in California’s history. As firefighters continue their fight against 11 major wildfires/complexes across the state, please take the time to ensure you and your family are #EvacuationReady by visiting  ",1,0
1.4244E+18,"This Sunday, 8,574 firefighters continue to fight 11 major wildfires/complexes in California. Do your part ensure you are prepared for a wildfire by visiting  ",1,0
1.42439E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 463,477 acres and 21% contained. Unified Command: 
@CALFIRE_ButteCo, @LassenNF and @NatlParkService

 ",1,0
1.42438E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2600 acres and 62% contained. 
@CALFIRENEU

 ",1,0
1.42437E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 60 acres and 75% contained. 
@CALFIRESHU

 ",1,0
1.42437E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 20 acres and 15% contained. 
@CALFIRESHU

 ",1,0
1.42423E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 20 acres and 10% contained. @CALFIRESHU
 
 ",1,0
1.42422E+18,"#NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 15 acres. 
@CALFIRESHU
 
 ",1,0
1.42421E+18,"New Incident: #NelsonFire near Nelson Creek Rd and Summit Lake Rd, northeast of Big Bend in Shasta County is 15 acres. @CALFIRESHU 

 ",1,0
1.4242E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 447,723 acres and 21% contained. Unified Command: @CALFIRE_ButteCo, 
@LassenNF  and @NatlParkService
 
 ",1,0
1.42419E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 60 acres and 65% contained. @CALFIRESHU

 ",1,0
1.42419E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2600 acres and 56% contained. 
@CALFIRENEU


Evacuation information:  ",1,0
1.42415E+18,#RiverFire | CAL FIRE NEWS RELEASE | UPDATE TO EVACUATION ORDERS AND ROAD CLOSURES IN NEVADA AND PLACER COUNTIES,1,0
1.42412E+18,#RiverFire | CAL FIRE NEWS RELEASE | UPDATE TO EVACUATION ORDERS IN PLACER COUNTIES,1,0
1.42412E+18,#RiverFire | CAL FIRE NEWS RELEASE | UPDATE TO EVACUATION ORDERS IN BOTH NEVADA AND PLACER COUNTIES,1,0
1.42408E+18,"This Saturday, 8,489 firefighters continue to fight 10 major wildfires/complexes in California. Do your part ensure you are prepared for a wildfire by visiting  ",1,0
1.42406E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 446,723 acres and 21% contained. Unified Command: @CALFIRE_ButteCo, 
@LassenNF and @NatlParkService 

 ",1,0
1.42402E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2600 acres and 48% contained. 
@CALFIRENEU


Evacuation information:  ",1,0
1.42401E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 446,723 acres and 21% contained. Containment percentage change due to better mapping. Unified Command: @CALFIRE_ButteCo and @LassenNF

 ",1,0
1.42401E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 60 acres and 60% contained. @CALFIRESHU

 ",1,0
1.42384E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2600 acres and 40% contained. 
@CALFIRENEU

 
Evacuation information:  ",1,0
1.42384E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 434,813 acres and 21% contained. Containment percentage change due to better mapping. Unified Command: @CALFIRE_ButteCo and @LassenNF

 ",1,0
1.42383E+18,#RiverFire | Evacuation Information Update River Fire,1,0
1.42383E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 60 acres and 55% contained. @CALFIRESHU

 ",1,0
1.42381E+18,#RiverFire | NEVADA COUNTY RIVER FIRE COMMUNITY MEETING,1,0
